date	business_id	review_id	user_id	stars	funny	cool	useful	text	name	address	city	state	postal_code	review_count	is_open	categories	longitude	latitude
2017-09-14T04:06:32Z	_4-kSAZ1qopE2GcMojLxzg	tmmp8SBHoqj0b7hfne7K6A	RjyshsgRkq8Qqc2iEW5dmg	1	0	0	1	Food is almost always old and cold here. The people that run the place must not care as long as its turning a profit. I stopped going here for years and tried it again to see if it had changed. Nope. Don't go here	Burger King	414 Water Street	Chardon	OH	44024	5	1	Burgers, Restaurants, Fast Food	-81.2106144	41.5812817
2018-05-21T00:43:39Z	INsBi18bVl4UNqRcGzAkLQ	V9AnZ8wN1njEbBiXGleGHg	3DRfHaaGDI2y5suZYp2cJQ	1	0	1	0	I've been waiting more than 20 minutes for 2 burgers, they only took exact change, and there are people standing around pandhandling.	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2017-10-07T22:33:29Z	INsBi18bVl4UNqRcGzAkLQ	3QI9OkJA27aTKWMq36hV2A	-OvPeDVhr4wWK00G_GQBMA	1	0	1	0	Don't go here! Something is always broke something is always messing something always never works. It seems they never have working milkshake/ice cream machine available. They run out of the most random things like meat for hamburgers, Mac sauce, and the staff some of them and I some of them are trifling. This place needs to be closed down like the giant eagle across the street I will gladly go all the way to University Heights to get McDonald's instead of going down the street. They couldn't make hamburgers one night because somebody locked the keys in the freezer don't even know how you Manage to lock keys in the freezer but they managed to do it. At one point the entire drink machine was down and the only thing you could get was the kids juice boxes and milk jugs and bottles of water it's a complete waste of time	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2014-04-12T16:48:00Z	INsBi18bVl4UNqRcGzAkLQ	7trBSZRJ8Yx_UQ65Jq3XtQ	fJ3dCH80VICTNPoRTxtxhw	1	0	0	1	I have finally figured out why they can't get the orders right, and must confess, they are doing the best they can. Just remember to review the order before leaving. They will likely get it wrong, so just be prepared.	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2014-11-29T23:43:05Z	INsBi18bVl4UNqRcGzAkLQ	aXzxSxfjUPT5k2IpM4OTpQ	fJ3dCH80VICTNPoRTxtxhw	1	0	0	1	"Got home, quarter pounder without cheese HAD CHEESE.

My picky kids don't help, but this is no excuse.

FAILED AGAIN FOR 100% screw up stats."	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2018-09-16T01:51:55Z	QzpdN_I4B_A6b5PzPIUchA	iuf9IqFIbruzkrazJ8eevw	lGrv4rI2Ii5PWr5mhCI7Xg	2	0	0	0	The drive thru is so slow it seems like they only help the first drive thru lane and the second one is stuck sitting there for twice as long. They're always out of multiple items. Better chance going to the one in Lorain.	McDonald's	500 Leavitt Rd	Amherst	OH	44001	25	1	Burgers, Fast Food, Coffee & Tea, Restaurants, Food	-82.2101153433	41.411874957
2008-04-20T23:03:41Z	nZ4uuPHq0QLM5DwI52aO3Q	Zqqq60z0xIQgxGnL0yiKGQ	ey-4MP3wXg9byW4QFj2_dg	3	4	1	0	"when i was in high school, there was a local coffeehouse where i spent a lot of time.  it was called thinkers.  it has since been turned into an arabica.  (at least it hasn't turned into a starbucks.)  every so often, i miss those days with really delicious mochas and no responsibility.

but mostly i just miss those mochas.

you will never believe where i found a mocha that comes close to the taste of that thinkers mocha.

freakin'  burger king.

their "mocha joe" or whatever you call it is pretty darn good.  and i know it's ridiculous to review a fast food chain, but those effin mochas.

suddenly i'm gushing over a guy behind the thinkers counter in my memory.

...i wonder where he ended up.

i'm gonna give bk three stars. because no matter how good that darn drink is, it's still burger king.

thanks for the walk down memory lane, bk.

i can't believe you were the one to get close enough to that caffeinated heaven."	Burger King	7500 Detroit Rd	Cleveland	OH	44102	5	1	Restaurants, Fast Food, Burgers	-81.7368571299	41.4827155505
2015-01-30T14:46:49Z	INsBi18bVl4UNqRcGzAkLQ	RH87OrVyWOuP-DSYK6Staw	lUZIf57UHBg3rd22UT_kmw	1	1	0	2	Just stopped to get my dad and kids some breakfast ordered some hotcakes...checked my bag (or so I thought) then asked for some syrup and they told me they were out...shouldn't you tell someone you are out of syrup before you sell them 4 orders of pancakes? Then I get to my dads and realize I only got 3 orders...after a long wait fail all the way around	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2015-10-14T00:59:29Z	Sr_VUJBhqcKCDLRv0JkrDg	SdNDZEs3fr1ZUN4yKOm_8Q	U77byxbFcDwLCzFG_QqXbw	1	0	0	1	Reporting Shantel Russell to the corporate office...poor management. Gave me wrong order and told me to drive all the way back from downtown to Copley. You drive the order to me since you made the mistake.	McDonald's	1650 Copley Rd	Akron	OH	44320	5	1	Restaurants, Fast Food, Burgers, Coffee & Tea, Food	-81.5813845878	41.0841590818
2013-01-26T21:41:34Z	INsBi18bVl4UNqRcGzAkLQ	CYM-mqrElg1l1mTaGlz4Fw	fJ3dCH80VICTNPoRTxtxhw	1	1	0	0	"They did it again. As a treat, I picked up a happy meal for my son. I ordered a 6 piece chicken mcnugget for him, with ketchup instead of the BBQ/Honey sauce. I payed the bill and noticed the ketchup at no cost, but on the bill.

I get up to the second window, and knowing far well that they never get the order right, I asked if she had put ketchup in. She said no. Indeed she hadn't. 

Good thing I asked..."	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2017-05-25T17:53:13Z	WB1albu5FvNP16BAtTIIVg	RF-qxz6c4D5dR6f1TwKOxg	t2dVnVoZZD6yFnK2qy24NQ	1	0	0	0	"We visited Wendys #2362 in Avalon, PA last night. We arrived and pulled into the drive-thru at 9:23PM. We got to the order screen around 9:31PM. I proceeded to start my order with 2 of the $1.99 Kids meals after 4PM. But instead I was told that the price is only good until 9PM. I told the drive-thru girl that there is no end time listed on the promo as I was looking at it right on the menu board. She proceeded to tell me that the "PEOPLE" told her I'm not allowed to get the discount. I asked what people she was referring to and was met with silence. We decided to just drive around and go in as she didn't know what she was talking about.

We entered the store at 9:33PM and went to the register. I again started my order with the $1.99 kids meals. To my surprise the cashier had no issue applying the discount. We ordered around $30 worth of food and stepped to the side to await our order. This is where it became troublesome. We kept waiting and waiting. And more guests came in and ordered. And then they were waiting as well. After 15 minutes one guest  went back up and requested a refund as they had to get going. The manager took her time getting to the front to refund the guest. No apology was offered to him at any point. Meanwhile we are still waiting. Half of the employees are standing around in the back doing nothing. One of them asked what was still
being waited on. Another quiped back with "Everything" as he laughed.

It took over 30 minutes to complete our order by which time almost all the food was cold and the custom order was incorrect. The iced tea that we ordered was not fresh as well. Following the same standard no apology was offered and no reason was given for the lack of efficiency. This is not the first time that I have noticed this issue. However it seems to always happen with the same manager on duty. She doesn't care what her employees or doing."	Wendy's	1015 Ohio River Blvd	Avalon	PA	15202	18	1	Restaurants, Burgers, Fast Food	-80.0635987	40.4940917
2016-05-29T13:08:19Z	0Z_r3EFCyoPCHlnNwGBTtw	xexmWf8PeXEkD6fFQ8l1eA	uGh4-FQUqshXt__S5cX87A	1	0	0	0	This morning just set my day off. First they make me pull over and wait for my fast food. Then the lady tells me how she dropped my sandwich. I look in my bag and was missing all my condiments. How hard is it to do that job. They want $15 an hour. Hell no get an education first	McDonald's	547 Broad St	Elyria	OH	44035	3	0	Restaurants, Burgers, Fast Food	-82.1088214	41.3680907
2010-02-27T14:05:46Z	66-KwrVLQonWugvwsgN-YA	2CIhtaiZwZ4D7l6g0hhxsw	nOr3_aq60yivqgcso_iDMw	3	2	0	1	"I'm writing about the new XT burgers.  Wow!  These are good.  I saw the picture and the advertising about 1/3 lb of beef so I thought I'd try one.

These are the best burgers Burger King has ever offered.  The XT burgers are about as big as a burger you would get at a sit-down restaurant.  And they only cost $3.99 each, which is about half of what you would pay at a sit-down restaurant, not to mention your tasty XT burger is ready in less than 5 minutes.

Way to go BK!"	Burger King	10260 Brookpark Rd	Cleveland	OH	44130	8	1	Restaurants, Burgers, Fast Food	-81.7568759993	41.4188442291
2019-01-03T21:16:53Z	_4-kSAZ1qopE2GcMojLxzg	y_ujAYG5e3Nw9xfDYiBevA	WD4_jfIXfvOcfBkxshKYRQ	1	1	0	2	"Nothing has changed. Employees are very rude over the speaker & in person. We arrived around 9pm for a to-go order and we were immediately rushed. We were not done ordering and they said to pull up... no total, nothing.

We pulled up and told them the corrections to our order. We were handed our food prior to us paying.. she said "it's too late - it's already bagged". Excuse me? So you bagged my food as I spoke to you and met me at the window.......... we ended up getting onion rings for free but that's not the point. Our food tasted as if it was sitting out for a while (which explains why it was bagged and ready so fast).

It's the same group of people here as always. They are always outside smoking & talk to you as if you inconvenienced them by stopping in. I hate the term ghetto but that's what it is. The ignorance is horrible and I really wish the management or owners would step in. Unbelievable."	Burger King	414 Water Street	Chardon	OH	44024	5	1	Burgers, Restaurants, Fast Food	-81.2106144	41.5812817
2016-10-24T22:28:54Z	GaP5KfdlDuNasKgTNR8Saw	4YtcPG12m2n7T5glfcPKjQ	maHYYbhATZnQ3_ggjfvkmQ	2	2	3	2	Wendy's, like any fast food joint is always a hit or miss deal.  This Wendy's was a big miss today.  Under cooked burger,  cold fries, and a flat tasting soda to top off a horrible meal.  This location just underwent a large remodel, it's a shame the food isn't as nice as the building.  I can't recommend this location, but if you like to gamble, take a chance.	Wendy's	891 Freeport Road	Pittsburgh	PA	15238	9	1	Burgers, Fast Food, Restaurants	-79.8906252	40.4869284
2018-12-11T02:10:08Z	INsBi18bVl4UNqRcGzAkLQ	L44TKxWMenOaT_TcWhFHWg	TpCfqnMBIqrBaZQgv1rfoQ	1	0	1	0	Their soda machine is literally never clean.. my soda always taste gross... yeah that it	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2016-08-22T20:31:19Z	WB1albu5FvNP16BAtTIIVg	WqOXmPgkvLtoJb76JKTxOA	RJCkt6edFl7oE3dxvAeUSQ	1	0	0	0	"Dave Thomas would turn over in his grave!  Dirty everywhere, from the kitchen to the dining area to the restrooms!  The person behind the counter when I visited yesterday, August 21, 2016, just did not want to be there, and certainly did not want to be bothered with a customer.  The burger was not hot and juicy, but cold and dry, with unrequested mustard on it.

Oh, and did I mention that there were no napkins in the restaurant, either behind the counter or in the dining room!

I knew both Dave Thomas and Jim Near, and I ate in the first Wendy's in Columbus, Ohio.  I find this a sad time for Wendy's.  It's good that Dave and Jim are not around to see what happened to the business they dedicated their lives to.

It would be a miracle if the Wendy's board could find a CEO who is capable of turning this around.  I think it is too late!"	Wendy's	1015 Ohio River Blvd	Avalon	PA	15202	18	1	Restaurants, Burgers, Fast Food	-80.0635987	40.4940917
2018-08-07T15:40:46Z	INsBi18bVl4UNqRcGzAkLQ	oUHjL-OmOVpcHfivakK3oA	XUmtFVDsv7Ulp0ixG1Au7g	1	0	1	0	This location is the absolute worst!!!! It should be closed! Machines are broken often, and they run out of food!	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2013-02-02T20:11:01Z	INsBi18bVl4UNqRcGzAkLQ	j1QxHHdj4OxTCJq-e-ttEg	fJ3dCH80VICTNPoRTxtxhw	1	0	0	1	"Again, this time I took the family. We went because it was my 7 y/o's turn to pick lunch spots. 

They got everyone's order right, but forgot his chicken nuggets. I was really hoping they would get the order right, and they were really nice. But when we checked the order, the nuggets were missing - would have been great for everyone but the kid who actually wanted to go - to not get his lunch. 

The girl behind the windows laughed and said - did I at least put in the BBQ sauce? That she had, but no chicken. 

This is getting crazy - maybe the subject of a Youtube video: Local McDonald, perfectly incompetent."	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2019-07-13T00:39:47Z	kmtA5-Yz6sy5bbCdJ0T8-w	JQhQshgLBGx--TGRlRmX2A	jAYfeYFYrjPAYY4YLllhlA	1	0	0	0	This Burger King is filthy. The countertops and computers that they take the orders on are covered in greasy dirt. The staff is slow, slow, slow and unorganized. And...your new Burger King tacos are the worst we have ever had anywhere. Give me a break, the ones you show in your advertising is nothing like the ones you sell. They are flat with some kind of bean paste filling. There is no meat to be found, one sliver lettuce and about a 1/4 tsp of cheese. They are chewy and disgusting. Shame on you for serving this.	Burger King	2691 State Rd	Cuyahoga Falls	OH	44223	7	1	Burgers, Fast Food, Restaurants	-81.5080582	41.1469764
2019-09-10T16:26:25Z	xTf9XC5JG4Al7f9mP5tpsg	tQI7wBBgwR4JQeP1n8qMeA	apjSU-SHzGNwPwuWxTXhKw	2	1	0	0	This is a great place to take small children as this has a very nice clean play place.  The place is clean and the food is of good quality and temperature.  The reason for the two star is the manager that took my order.  She was very unwelcoming and almost rude.  My advice to her is put your employee out front and keep your attitude in the back office where it belongs.	Burger King	14 Pearl Rd	Brunswick	OH	44212	9	1	Fast Food, Restaurants, Burgers	-81.8369237	41.2751664
2018-11-02T02:56:40Z	_4-kSAZ1qopE2GcMojLxzg	x3Wma2n-a97IvLB54USGCg	WD4_jfIXfvOcfBkxshKYRQ	1	1	1	1	"I absolutely hate leaving low starred reviews. Mostly because I can usually find good in every place I visit. However, I can't with this BK location.

We stopped for some food on the way home. It was way too late to make dinner at home. We figured that using the drive thru would be the quickest and easiest with a cranky kid in the backseat. We noticed a few employees outside on a smoke break. At this time, we pulled up to the speaker.. no one greeted us. It was silent. So we waited.. then continued to wait.. the smokers went inside at this moment. Finally, a few minutes later.. someone came on the speaker.. we were immediately told to "hold on". No welcome, no please or thank you. Just "hold on".. so we waited.. and waited.. and waited some more. We almost pulled away.

She finally came back on the speaker. Asked for our order, we confirmed the total and we pulled up to pay. You could tell that I was going to get a side of attitude with my order. She ran our card and handed over our drinks. There was a minor wait on the food - no big deal. Our food finally came and she says "here ya go!". Didn't say anything else. We pulled away and headed home.

Once we got home, we opened everything and started eating. In on of the whoppers, we found a hair. So it got tossed. Along with whatever remaining food everyone else had. A few hours later, two of us got sick. Started with a tummy ache and then progressed into throwing up.. needless to say, we won't be returning to this location. There's plenty of other local fast food places.

I'd suggest checking time cards for the night shift. Maybe offer additional training, attitude management or better "how to" hygiene procedures."	Burger King	414 Water Street	Chardon	OH	44024	5	1	Burgers, Restaurants, Fast Food	-81.2106144	41.5812817
2019-04-08T00:49:55Z	WB1albu5FvNP16BAtTIIVg	cOzuBGxm5fvCzCUenpeDPA	uUWK191c7QI1axml9QXetg	1	0	0	0	This one is even worse than Baum Blvd, I didn't think that was even possible. What a bunch of jackasses. I had to tell them to put more fries on, been standing here 25 min for a#1 combo. There are 3 people behind me wanting their money back!!!wtf! This place needs to close..	Wendy's	1015 Ohio River Blvd	Avalon	PA	15202	18	1	Restaurants, Burgers, Fast Food	-80.0635987	40.4940917
2019-05-12T19:52:06Z	QzpdN_I4B_A6b5PzPIUchA	QpRxXPIEzpfMDIjK2iNxpA	kOERAYaUdt9tTgFaTZJQrQ	2	0	1	0	When I travel during the night, i like to go by McDonalds for coffee and a snack.  Well this 24 hour McDonalds was closer to my destination so when I went to the drive thru, no one answered.  Then I drove around to the window and a man and lady were "playing tickle" together, they ignored me.  So I beeped my horn and the man came to the window and said they were closed.  I asked why are you hear at 3am and why are your lights on if you are closed?  He walked away and no one came back so I had to go to the other one farther out of my way.  Never been back.	McDonald's	500 Leavitt Rd	Amherst	OH	44001	25	1	Burgers, Fast Food, Coffee & Tea, Restaurants, Food	-82.2101153433	41.411874957
2019-02-24T16:53:00Z	WB1albu5FvNP16BAtTIIVg	EfG5cgN1CUQwZBDh9PE1kA	xBx3VSFc104vpIFSIellYg	1	0	0	0	"Worst. Wait time. Ever! A kids meal. A jr. Frosty. Apple slices- not even fries! 

 Literally 25 minutes.  

Avalon must have taken over the terrible reputation of the former West View Wendy's... which won't be missed. 

Sorry Wendy's but with all the other options just minutes away, you are dead to me. My kiddo will be happy with processed meat chunks from any other local fry joint... thanks for that!"	Wendy's	1015 Ohio River Blvd	Avalon	PA	15202	18	1	Restaurants, Burgers, Fast Food	-80.0635987	40.4940917
2019-07-15T17:09:18Z	INsBi18bVl4UNqRcGzAkLQ	y_AmSL6bHnAff_VzYxGCAA	It99MaihY-ylq2OBOGSDyQ	1	0	0	0	That was the worst McDonald's the nastiest McDonald's the slowest McDonald's the nastiest bathroom the people were rude I would never stop there ever again blocks up Raleigh	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2018-03-12T21:42:13Z	riOcJNKde7ZpkH_n7HtZ5w	twmh1uWDWeVNc79dDypcWg	aRzBh8fCzIRpMwijyN4sLw	1	0	1	0	I get why this place only has 2.5 stars. I'm surprised it's even that high. I ordered online because I'm hungry and I'v been waiting here at Curbside for over 15 minutes with no sign of anyone bringing my food. About to go in a raise some hell.	McDonald's	5304 Royalton Rd	North Royalton	OH	44133	8	1	Burgers, Restaurants, Food, Coffee & Tea, Fast Food	-81.7227438	41.3144333
2018-12-01T20:48:15Z	riOcJNKde7ZpkH_n7HtZ5w	mEiIf-59J99dDCMmqL8i2w	UzPE_YxeW8HUcVNuIn83Mw	1	1	0	1	These retards cant satisfy their customers, like do your job idiots. Everything breaks down here, and they make shit coffee.	McDonald's	5304 Royalton Rd	North Royalton	OH	44133	8	1	Burgers, Restaurants, Food, Coffee & Tea, Fast Food	-81.7227438	41.3144333
2018-11-19T17:06:37Z	iKz28QQI73mji28XNJFMUw	g0R_eijNdUuKerfk1Y6LqQ	wrUYC0wc987XBBAoskOCHA	2	3	6	7	"They lost my business. 

Dirty parking lot, tables, floors, incorrect orders,  slow service, noisy crew and patrons---what' s not to love? The cashier who served me was nice, but if your order is wrong, she will challenge you instead of apologizing, making it right, and moving on. She's in it to win it.

I was in two weeks ago. Stupidly, I ate my meal inside (asking for table to be cleaned, which they did, immediately). The GM came over, asked if I minded if he could talk a minute. Of course, I agreed; he sat down (!).

He asked me if I was the one who did a survey, and commented on the noisy patrons (specifically older). I looked him in the eye and said yes. He told me it  lowered his store's score,  and he had no intention of asking the noisy patrons to leave. I said I didn't want them to leave, just not shout (across the store) and swear. I realize that some can't hear well, and talk very loudly. Most just don't care. They take over the whole place. There is no escaping them, no matter where you sit. He did, however, say he would ask them to leave if they were using profanity. He also said he's the only one that sees the comments. I told him I appreciated him explaining, in detail, how the surveys affect his store. I said to summarize,  you want me to knock it off on the surveys. He 
said yes. This talk took my entire meal, which, honestly, I preferred to eat alone. I left as soon as he was done. I feel his behavior was tacky and unprofessional.  I bet he didn't and wouldn't, have a talk with the obnoxiously boisterous patrons that cuss. 

That was my last visit. I wish him well."	McDonald's	3023 Washington Pike	Bridgeville	PA	15017	28	1	Restaurants, Fast Food, Burgers, Food, Coffee & Tea	-80.1145833	40.3537208
2019-09-19T01:53:17Z	riOcJNKde7ZpkH_n7HtZ5w	fvOuD3a1gR22vkrh5ZPpvg	f6yZQ2tmUWII6S41VZX1Rw	1	2	0	0	Quite possibly the worst McDonald's ever.  It's very disheartening as this location used to be one of the best.  Clearly management has changed and they are very understaffed and desperate for anyone with common sense and a little work integrity to work at this location.   Every tome I go through the drive through, does not matter what time of day- it's always a 15-20 minute process.  This location as lost me as a customer.  It would be quicker for me to go to another McDonald's than wait in that horrifically slow drive through.	McDonald's	5304 Royalton Rd	North Royalton	OH	44133	8	1	Burgers, Restaurants, Food, Coffee & Tea, Fast Food	-81.7227438	41.3144333
2019-01-01T16:38:31Z	Sr_VUJBhqcKCDLRv0JkrDg	KyZCYM3QsxQWrTBZzwyBGQ	59pj3RyWS9nvJ6s2VgZUwA	1	0	0	1	Breakfast order was wrong.  Both coffees we're room temperature, tasted old, and we're not made as ordered.  Muffins weren't toasted but we're cold and soggy.  Hash browns were cooked in old oil.	McDonald's	1650 Copley Rd	Akron	OH	44320	5	1	Restaurants, Fast Food, Burgers, Coffee & Tea, Food	-81.5813845878	41.0841590818
2019-12-10T21:49:09Z	QzpdN_I4B_A6b5PzPIUchA	nLWP2MZMNd4xcbgn-JZw3w	FJRa4m-BBBQJv0UiSolVjg	2	0	0	1	I tried giving it another chance... when will I learn to check my order before pulling away from the drive-thru. Shorted a Big Mac that I discovered when I got home.... done with this location. Serious quality issues	McDonald's	500 Leavitt Rd	Amherst	OH	44001	25	1	Burgers, Fast Food, Coffee & Tea, Restaurants, Food	-82.2101153433	41.411874957
2019-09-20T00:38:12Z	QzpdN_I4B_A6b5PzPIUchA	UbY2mAZ6dVJCoaPKRPF64A	_n6GfNAx5LHtKeSY1xKmSw	2	0	0	2	"Playplace VERY dirty. I'm amazed my grandkids haven't gotten sick here. The management is not any better. What has happened to McDonalds?!
Only getting 2 stars because the food isn't horrible. For a while the toilet in the playplace flushed continuously, and the last time I was there, it had an out of order sign on the door."	McDonald's	500 Leavitt Rd	Amherst	OH	44001	25	1	Burgers, Fast Food, Coffee & Tea, Restaurants, Food	-82.2101153433	41.411874957
2019-03-28T21:10:53Z	WB1albu5FvNP16BAtTIIVg	ZZQat_5kW9vopRvgtwEfZg	pSb5G6bdLIg46WF4YlVEzw	1	0	0	0	If you chose to go here you will sit in the line at the drive thru for a good half hour, good luck	Wendy's	1015 Ohio River Blvd	Avalon	PA	15202	18	1	Restaurants, Burgers, Fast Food	-80.0635987	40.4940917
2019-06-22T16:38:28Z	hZ79bbzGuiU0ThbasNEALQ	JUOghAaCfwDPZc6nuxMUyg	I4wplanZZZbL7rYPA7RVrQ	2	0	0	0	Let's be honest, McDonald's these days seem to be deteriorating quite rapidly. When it comes to a typical fast food joint, I don't typically write a review unless it was a really terrible experience and/or meal. I woke up this morning groggy as all hell. I just wanted a frappe and a hash brown to perk myself up. My boyfriend came along and got some food too. The drive through was super packed, so we just parked and went inside, we assumed it would be quicker. I got my frappe and hash brown, my boyfriend got a Big Mac meal and two mcchickens (he's a big guy). Our food took a solid 15 minutes before it was ready to go (we ordered our food to go). My boyfriend said the Big Mac was so dry that he needed to take a drink of his coke after each bite. The fries and mcchickens were good however, he said. The thing that probably annoyed me the most was that as soon as you walk in, there's employees and people standing in the doorway, preventing anyone from being able to walk through the door without asking everyone to move. There wasn't even anyone in line, just a bunch of people standing around (mostly employees) and being so loud. Not to mention there were two small children that were under 3 years old running around the entire restaurant, including the back kitchen! This was the most infuriating because that's totally dangerous! The kids were pretty obviously one of the employees because 3 of the employees kept picking up these kids, attempting to keep them from going in the back. I'm seriously appalled by all this. Under no circumstances should an employee have to babysit their child while at work, especially when you work at a fast food place. Just take the day off? What would happen if one of the kids wandered all the way in the back and touched the grill, or got burnt from fryer oil? Why if an employee was transporting hot food and didn't see one of these kids coming and tripped over one of them and everyone got hurt? Unbelievable! I do not think I will be returning to this McDonald's again! Food was just okay, staff was a mess, and almost all of the tables looked filthy! Cmon McDonald's you're better than this.	McDonald's	363 Perry Hwy	Pittsburgh	PA	15229	13	1	Coffee & Tea, Food, Restaurants, Burgers, Fast Food	-80.0293178149	40.5175797044
2015-08-15T13:43:45Z	riOcJNKde7ZpkH_n7HtZ5w	cJAddZ8Zi4TutKsGJj7Kzw	803dzQ0QpWfWoKtZcScCHw	1	2	0	2	Time and time again I come home from McDonald's on royalton with the wrong or missing items. How hard can it be?  So disgusted with that place!!	McDonald's	5304 Royalton Rd	North Royalton	OH	44133	8	1	Burgers, Restaurants, Food, Coffee & Tea, Fast Food	-81.7227438	41.3144333
2019-06-15T14:05:55Z	riOcJNKde7ZpkH_n7HtZ5w	ea4oBRAkwQPyc7rHgkgh8w	xdigxxG29QEjY24sWfT1lA	1	0	0	2	This particular McDonald's used to be a well oiled machine. Lately whether due to new ownership or management it is horrible. Cars parked all over to get food, people screaming out of their cars because food not being brought out, orders are usually wrong. Complete embarrassment	McDonald's	5304 Royalton Rd	North Royalton	OH	44133	8	1	Burgers, Restaurants, Food, Coffee & Tea, Fast Food	-81.7227438	41.3144333
2019-11-30T20:01:36Z	WB1albu5FvNP16BAtTIIVg	eKI4MSfXLVgTWlpK2ydF4w	xKFkcJwlTiseJs267qlMPA	1	0	0	0	I ordered a son of baconator, and I opened it and there was one piece of bacon on it. I took it back and the baboon who cooked it was unable even to make me a second one. The second one had a hard bun with burnt bacon. I told the moron at the counter that this is the best I could possibly hope for and left. Who trains these people? They literally could not find their ass with both hands.	Wendy's	1015 Ohio River Blvd	Avalon	PA	15202	18	1	Restaurants, Burgers, Fast Food	-80.0635987	40.4940917
2019-05-12T02:41:22Z	QzpdN_I4B_A6b5PzPIUchA	RfWGu5F0k6jakq9Ix6wdNQ	xFQMVZTtulGiNd7tRtJ-Sg	2	0	0	0	"Quite possibly the dirtiest McD's I've ever been to. My daughter & came here a few weeks ago & the kids play area was absolutely filthy & smelled really bad. 

On a positive note I've had some of the best quarter pounder with cheese sandwiches at this location. Seems midnight is the best time to go for fresh & hot food. 

Clean up & disinfect the children's play area for a better review."	McDonald's	500 Leavitt Rd	Amherst	OH	44001	25	1	Burgers, Fast Food, Coffee & Tea, Restaurants, Food	-82.2101153433	41.411874957
2019-10-24T00:37:49Z	riOcJNKde7ZpkH_n7HtZ5w	8sQzgMBXzpce77o5mlgSbQ	Q6hY3FRllY-XEyUi2RDJig	1	0	0	0	"I went here tonight.  I got home and was eating my burger and it wasn't even cooked at all.  I called and spoke to a
Manager and she told me "sometimes the grill doesn't cook it all the way through"!!! Seriously lady!! It was the human cooking it that didn't cook it.  She didn't even say we'll give you another one or make good for it she just made up bullshit excuses and sounded like a complete idiot.  And when I asked her name because I'm calling corporate she said "I don't have to tell you". I've had other issues here before but this was it!!! DONT GO HERE!!!"	McDonald's	5304 Royalton Rd	North Royalton	OH	44133	8	1	Burgers, Restaurants, Food, Coffee & Tea, Fast Food	-81.7227438	41.3144333
2017-09-29T18:32:02Z	hZ79bbzGuiU0ThbasNEALQ	YoeH4vIZtW7ye2ObKWXcQg	hg71CGHy9bwpgY8cGVVg4w	2	9	10	12	"I was in the area and decided too stop quick for a bite too eat.
I sore a huge line at the drive up so I decided too go in instead.
That was probably as big a mistake as it would of been to stay on drive thru line.
I was 2nd in line walking in and it took literally 10 minutes for them to get to me to take my order.
Shame on you guys terrible customer service and extremely slow.
They seemed too be taking the drive up orders first then the walk ins.
There where more employees working on the drive up window than inside which there was only one cashier.
I ordered two hamburgers with extra pickle and a large fry.
The only positive thing I can say is the order was correct and the food was the same as every other McDonalds.
I would not go too this McDonalds again unless I saw that there was no line on the drive thru.
Ridiculous waiting almost 20 minutes too order and get food in a fast food place."	McDonald's	363 Perry Hwy	Pittsburgh	PA	15229	13	1	Coffee & Tea, Food, Restaurants, Burgers, Fast Food	-80.0293178149	40.5175797044
2018-11-25T14:51:13Z	riOcJNKde7ZpkH_n7HtZ5w	si9NM8i55JMuNFsAH-7JIg	ZfkC-A6XWO5Uc1uSKT9x-w	1	2	1	4	I come here everyday for coffee and sometimes breakfast but 90% of the time my food order is WRONG. I am almost convinced this location only hires idiots. Today I had to finish my drive thru order at the pay window because the girls were too busy laughing a goofing off to answer me on the speaker...	McDonald's	5304 Royalton Rd	North Royalton	OH	44133	8	1	Burgers, Restaurants, Food, Coffee & Tea, Fast Food	-81.7227438	41.3144333
