business_id	name	address	city	state	postal_code	stars	review_count	is_open	categories	longitude	latitude
eWfFlL1dIWv6lGK4fhqryA	McDonald's	550 N Center St	Lagrange	OH	44050	1.5	3	1	Burgers, Restaurants, Coffee & Tea, Food, Fast Food	-82.1191951632	41.2460489352
VahYIkK6nH3jTPrJUfZnlw	McDonald's	3875 Medina Rd	Montrose	OH	44333	1.5	22	1	Fast Food, Food, Coffee & Tea, Restaurants, Burgers	-81.6387519939	41.136411217
P8nY22PirIp-d1GpDn7qnA	Five Guys	117 S Bouquet St	Pittsburgh	PA	15213	3.5	72	1	Fast Food, Burgers, American (New), Restaurants	-79.9566695	40.4422516
kCcXViFXSrr7IXsS53Y40A	McDonald's	10529 Perry Hwy	Wexford	PA	15090	1.5	11	1	Fast Food, Food, Coffee & Tea, Burgers, Restaurants	-80.0540599	40.610154
zXb5pP4zMHvmusweYfr9TQ	McDonald's	6910 Odana Rd	Madison	WI	53719	2.5	15	1	Fast Food, Food, Restaurants, Coffee & Tea, Burgers	-89.5017408	43.0571084017
Aua2Vi32K-G4LE0JCtAwiw	McDonald's	2901 Dryden Dr	Madison	WI	53704	1	19	1	Coffee & Tea, Burgers, Fast Food, Food, Restaurants	-89.3588528037	43.1284709106
uU1_TvlSnNtCavikmCv88Q	Burger King	32533 Lorain Rd	North Ridgeville	OH	44039	1	3	1	Fast Food, Restaurants, Burgers	-81.9787513	41.3833142
GuiXABDep7_6IVEWPGm-fg	Wendy's	6970 Ridge Road	Parma	OH	44129	3.5	7	1	Fast Food, Burgers, Restaurants	-81.735203	41.375810800000000
AGZt_nnu6chlLmFJ9ChS3w	Burger King	2532 Aurora Rd	Twinsburg	OH	44087	3	5	1	Burgers, Restaurants, Fast Food	-81.4478763	41.3108303
Zhbv03meUS1VoatWzzuaVQ	Burger King	1800 Brookpark Rd	Cleveland	OH	44109	2.5	3	1	Restaurants, Burgers, Fast Food	-81.6921397	41.4197191
ev4frBEgYDHiNZPcdYAIbA	McDonald's	250 Summit Park Dr	Pittsburgh	PA	15275	1	4	1	Fast Food, Burgers, Coffee & Tea, Food, Restaurants	-80.176387	40.447262
-m3VtLuy5sEzpJoOU5zYUg	McDonald's	907 Freeport Rd	Pittsburgh	PA	15238	3.5	4	1	Fast Food, Restaurants, Burgers, Coffee & Tea, Food	-79.889677316	40.4869575759
-RxzvvyKBOPOzeTvagqEfg	McDonald's	100 Davis Blvd	Pittsburgh	PA	15275	2	7	1	Restaurants, Burgers, Coffee & Tea, Food, Fast Food	-80.1730923262	40.4492228374
XQ_-GRuRlSwDwg07UjVTAA	McDonald's	70 Allegheny River Blvd	Verona	PA	15147	1.5	3	1	Fast Food, Burgers, Restaurants, Food, Coffee & Tea	-79.8449715972	40.4967333923
lG4NNpcPWYSmLKEfBagnTw	McDonald's	2051 W Broadway	Monona	WI	53713	2	19	1	Food, Coffee & Tea, Restaurants, Burgers, Fast Food	-89.3490359187	43.0465419315
lSJYTotaOEi1TtEzxbbUxg	McDonald's	4738 Ridge Rd	Brooklyn	OH	44144	2	6	1	Restaurants, Fast Food, Food, Burgers, Coffee & Tea	-81.73491	41.426362
n6u46Q-L5txJTNzR7kO2UA	McDonald's	16407 Detroit Ave	Lakewood	OH	44107	2	13	1	Fast Food, Burgers, Food, Coffee & Tea, Restaurants	-81.8117596992	41.4850685884
Y3DIeqZGytfbvW-ZJG96LQ	McDonald's	10333 Northfield Rd	Northfield	OH	44067	1.5	12	1	Burgers, Restaurants, Coffee & Tea, Fast Food, Food	-81.5287555017	41.3412954826
giNUn704T4gpTk8pix170A	Burger King	519 Avon Beldon Rd	Avon Lake	OH	44012	3.5	4	1	Burgers, Restaurants, Fast Food	-82.0183833	41.4921551
Q-OwNX5j6xDvX5QRFEB9wg	Wendy's	10490 Perry Hwy	Wexford	PA	15090	2	5	0	Restaurants, Fast Food, Burgers	-80.0524481	40.6081819
W9FpILKWwGP9Ub19CtqGXQ	McDonald's	14841 Snow Rd	Brook Park	OH	44142	1	4	1	Fast Food, Restaurants, Food, Coffee & Tea, Burgers	-81.7997938476	41.4036973097
dSwOo43YKAIvp0PjNXdW2g	McDonald's	1000 Airport Blvd, Main Terminal, Pittsburgh International Airport	Pittsburgh	PA	15231	3	9	1	Restaurants, Fast Food, Burgers, Food, Coffee & Tea, American (Traditional)	-80.2536034584	40.4950118912
P8ersCaJqnL1paY9FFnZ9w	Burger King	822 Windsor Street	Sun Prairie	WI	53590	1	37	1	Burgers, Restaurants, Fast Food	-89.2271823	43.1879489
_VG3IAIbXdends4ATxlEiA	McDonald's	2402 S Park St	Madison	WI	53713	1.5	15	1	Fast Food, Burgers, Coffee & Tea, Food, Restaurants	-89.394677	43.039533
TdTl_T42gbewHCMQVqZ_xA	Wendy's	5055 Library Rd.	Bethel Park	PA	15102	1.5	19	1	Restaurants, Fast Food, Burgers	-80.02406	40.33748
LjjfsPpNEyHHouAyirPJcQ	Burger King	605 East Main Street	Kent	OH	44240	2	3	1	Burgers, Restaurants, Fast Food, Hot Dogs	-81.34961	41.154171
VdQyoAc-yvfq4knc2wFunA	Burger King	994 High Street	Wadsworth	OH	44281	3	4	1	Burgers, Restaurants, Fast Food	-81.7296839	41.0500448
qfZOqFMtXydpuNkgOf8MGQ	Burger King	7677 Broadview Rd	Seven Hills	OH	44131	1	10	1	Burgers, Restaurants, Fast Food	-81.6840112	41.3570699
Hn4gBm58p8Txa6vnGLqTow	Five Guys	13971 Cedar Rd	South Euclid	OH	44118	3.5	34	1	Fast Food, Restaurants, American (New), Burgers	-81.537297	41.5015467
ddgdt0ab4xY6iIqI5eX8Zw	Burger King	564 Forbes Ave	Pittsburgh	PA	15219	3	8	1	Burgers, Fast Food, Restaurants	-79.9950743923	40.4379247413
5VwUFfGpIWPe_W9A64lmtA	Five Guys	8249 W Ridgewood Dr	Parma	OH	44129	4.5	13	1	Hot Dogs, Restaurants, Sandwiches, Burgers, Fast Food	-81.7429301	41.3845298
JoMHtnAfdBI78-u17mqw8Q	McDonald's	465 Richmond Rd	Richmond Heights	OH	44143	2	4	1	Fast Food, Burgers, Coffee & Tea, Restaurants, Food	-81.4964327457	41.5520624207
kfTvilKjXhD_0GmlmKdW_A	Wendy's	2937 Lorain Rd.	Cleveland	OH	44113	1.5	17	1	Burgers, Restaurants, Fast Food	-81.7067053	41.4825401
c2uAqJ2REpLMCZO2jxdi9w	Five Guys	901 B West Anthony Dr	Champaign	IL	61821	2.5	40	1	American (Traditional), Burgers, Restaurants, American (New), Fast Food	-88.2586063	40.1374723
GDylnjwPm2fcqT8FgG7gJg	McDonald's	12 Munroe Falls Ave	Munroe Falls	OH	44262	3	11	1	Food, Restaurants, Coffee & Tea, Fast Food, Burgers	-81.4396628737	41.1396584862
uznSXfPkJgntadZ4gKHSoQ	Wendy's	14944 Pearl Rd	Strongsville	OH	44136	3	5	1	Burgers, Restaurants, Fast Food	-81.8358484	41.3069005
KU6EYISdKH-jw3w7vZa6Pw	McDonald's	15110 Saint Clair	Cleveland	OH	44110	1	7	1	Food, Fast Food, Burgers, Restaurants, Coffee & Tea	-81.575911	41.5527029982
atu9bo2flyoM3CzihE-OlQ	Wendy's	1660 Cochran Rd.	Pittsburgh	PA	15220	1	22	1	Fast Food, Restaurants, Burgers	-80.062159	40.392738
MrlNl43mM8Y259tKzMj4Mw	Burger King	920 Ohio River Blvd	Avalon	PA	15202	3	10	1	Burgers, Restaurants, Fast Food	-80.0662494	40.4950111
wGKM32sRVy60i0LHVnHPDw	Wendy's	3516 Warrensville Center Rd	Cleveland	OH	44122	2	15	1	Burgers, Hot Dogs, Fast Food, Restaurants	-81.5365526	41.4641062
WY42DgmUoYk1037gssAkxA	Burger King	4 Center Rd	Bedford	OH	44146	2.5	7	1	Burgers, Restaurants	-81.5367155	41.3934314
aFJ8NSdpJi9LcaMm6ICowQ	Burger King	2110 North Prospect Ave	Champaign	IL	61822	1.5	18	1	Burgers, Restaurants, Fast Food	-88.2572022	40.1421056
my7WOW-Dq7eV4OxfxmlI-g	Burger King	11002 Lorain Ave	Cleveland	OH	44111	3	3	1	Fast Food, Burgers, Restaurants	-81.7631494	41.4641431
QNzX-iaiG2uIWQ2vOMq13A	Wendy's	351 Lincoln Highway	N.Versailles	PA	15137	1.5	7	1	Fast Food, Restaurants, Burgers	-79.82283	40.3847154
tt96sjIQIKgtGEvRHhLfBg	Burger King	6909 Odana Rd	Madison	WI	53719	2.5	15	1	Fast Food, Restaurants, Burgers	-89.5010698	43.0561005
MqhxKfI7oMjUTMqH2gnhyg	McDonald's	1812 N Neil	Champaign	IL	61820	1.5	21	1	Fast Food, Food, Restaurants, Coffee & Tea, Burgers	-88.2430710516	40.1375695808
C8jxaI_NmVpINEy0JquNZw	McDonald's	1787 State Rd	Cuyahoga Falls	OH	44223	1	15	1	Fast Food, Burgers, Food, Restaurants, Coffee & Tea	-81.5077091753	41.1310837
OY1MdIc0J3BB7ZUJ7__Bbg	Burger King	5240 Library Rd	Bethel Park	PA	15102	2.5	6	1	Burgers, Restaurants, Hot Dogs, Fast Food	-80.0231444	40.331439
PVRBeN2WYGzD4SWj1NX0XQ	McDonald's	350 W Bagley Rd	Berea	OH	44017	2	15	1	Food, Coffee & Tea, Restaurants, Fast Food, Burgers	-81.8668314815	41.3725516241
jyAhu2jqSMBoeJi-KQ5lZw	Wendy's	820 Richmond Rd	Richmond Hts.	OH	44143	2	17	1	Burgers, Fast Food, Restaurants	-81.497616	41.5380238
2syRDb5oz8KUcI6KNS6ltg	Burger King	5760 Ridge Rd	Parma	OH	44129	1.5	5	1	Burgers, Fast Food, Restaurants	-81.73454	41.405694
FUTAQs8NEgpiQUXISaXfLg	Burger King	1325 N Dunlap Ave	Savoy	IL	61874	2	15	1	Restaurants, Fast Food, Burgers, Food	-88.2489681244	40.0706497611
efK5mjVPxdmqFZT06S4dzA	McDonald's	1010 4th Ave	Coraopolis	PA	15108	2.5	17	1	Restaurants, Burgers, Fast Food, Coffee & Tea, Food	-80.1631057262	40.5178610151
y-1sMhUMubrHWdIW4FaE8w	Wendy's	2421 S. Stoughton	Madison	WI	53716	2.5	9	1	Restaurants, Fast Food, Sandwiches, Burgers	-89.308293	43.062872
qrADQd0m9EenJmxMjcFtZg	McDonald's	301 W Main St	Monongahela	PA	15063	1.5	9	1	Food, Restaurants, Coffee & Tea, Burgers, Fast Food	-79.9254224487	40.2029637425
t-ndtWJD7HesQwnreXv8Tw	McDonald's	3160 Medina Rd	Medina	OH	44256	2.5	10	1	Restaurants, Fast Food, Coffee & Tea, Burgers, Food	-81.8011144502	41.1357052396
3dnF0DnQX0PqRb8wDyMJkA	McDonald's	3115 Center Rd	Brunswick	OH	44212	2	15	1	Coffee & Tea, Burgers, Restaurants, Fast Food, Food	-81.8028514087	41.2397004162
7Wj3lyrLaMXde6G-v4yRKg	Wendy's	460 Howe Avenue	Cuyahoga Falls	OH	44221	1.5	13	1	Burgers, Restaurants, Fast Food	-81.478863	41.118749
Hw4rpWSCdaz59o-VyaDg6Q	Wendy's	9717 State Route 14	Streetsboro	OH	44241	2	3	1	Restaurants, Burgers, Food, Fast Food	-81.364274415	41.249681049
dBpQy7SF8qD9oVttzfuPKQ	Burger King	2210 Fairless Dr	Lorain	OH	44055	1.5	3	1	Burgers, Restaurants, Fast Food	-82.1188685	41.4269752
YS1XX9AONq2hdBbU3T-uGw	McDonald's	500 Liberty Ave	Pittsburgh	PA	15222	1.5	21	1	Coffee & Tea, Burgers, Fast Food, Restaurants, Food	-80.003619	40.441242
eOhKy_V4DVWDF47G8PmiEw	McDonald's	22291 Euclid Ave	Euclid	OH	44117	1.5	29	1	Fast Food, Burgers, Coffee & Tea, Restaurants, Food	-81.5256757941	41.5729746693
NIFrjfEot4GFR-tqiqrsHw	McDonald's	301 West Main St	Monongahela	PA	15063	1	6	1	Fast Food, Restaurants, Burgers	-79.9254459	40.2029587
ssLkDDah5ci-tQPq3iPFUg	Five Guys	36050-A Detroit Rd, Ste A	Avon	OH	44011	4	22	1	American (New), Fast Food, Restaurants, Burgers	-82.0222323	41.4603921
Fp6yMeo3K8422CbDQCLrBg	McDonald's	311 Midway Blvd	Elyria	OH	44035	1.5	11	1	Coffee & Tea, Food, Fast Food, Burgers, Pizza, Restaurants	-82.1077126265	41.3990991177
IMZE8ujP9-lHpuhbum8ECA	Wendy's	32601 Vine St.	Willowick	OH	44095	1.5	17	1	Hot Dogs, Burgers, Fast Food, Restaurants	-81.4561481	41.6428005
7l5t7Iw3qauVoSSrM6jm9g	McDonald's	608 Wood St	Pittsburgh	PA	15222	1.5	20	1	Coffee & Tea, Restaurants, Food, Fast Food, Burgers	-79.999117	40.442359
e_wiw1wi4MKm2Wnk08xiGw	McDonald's	6361 Penn Ave	Pittsburgh	PA	15206	1.5	37	1	Restaurants, Coffee & Tea, Food, Fast Food, Burgers	-79.9184943029	40.4587971801
0b5joPhf_UjX_uCQsO6JNg	McDonald's	1010 E Broad St	Elyria	OH	44035	2	5	1	Fast Food, Food, Restaurants, Burgers, Coffee & Tea	-82.0774157345	41.3647444946
fcOZX7sPaO2tVM_ehtfiNg	McDonald's	27570 Chagrin Blvd	Woodmere	OH	44122	1.5	42	1	Coffee & Tea, Fast Food, Burgers, Food, Restaurants	-81.4843694611	41.4619173231
Fqit51_n9W_5CuBjcM3mFQ	Burger King	7903 Granger Rd	Valley View	OH	44125	4	4	1	Burgers, Fast Food, Restaurants	-81.6319726	41.4145663
z7GWY9qP5l5JLt4rU5k-1w	Wendy's	3164 Leechburg Rd.	Lower Burrell	PA	15068	1	3	1	Burgers, Hot Dogs, Restaurants, Fast Food	-79.711225	40.5854459
6qAChWfCZVDvXNtcyhze-g	McDonald's	101 Hoffman Blvd	Duquesne	PA	15110	1	16	1	Food, Fast Food, Coffee & Tea, Burgers, Restaurants	-79.8632582277	40.3842109294
d8cpM8aV90Esmd1rlRgVbg	Wendy's	250 E. 222Nd Street	Euclid	OH	44123	2	12	1	Burgers, Restaurants, Fast Food	-81.5272338	41.6083384
AgIGsyUA0aKhUGFWOsI4AQ	Wendy's	610 William Marks Dr	Homestead	PA	15120	2.5	15	1	Restaurants, Fast Food, Burgers	-79.9018036	40.409722
2mroQ_qD_5kLTv88zADnXg	McDonald's	2224 Warrensville Center Rd	University Heights	OH	44118	1.5	27	1	Fast Food, Food, Coffee & Tea, Restaurants, Burgers	-81.5368099592	41.4990960285
nJYCyUpjms2E7SHgKwte9A	McDonald's	3820 Wm Penn Hwy	Murrysville	PA	15668	1	7	1	Restaurants, Burgers, Food, Coffee & Tea, Fast Food	-79.6990802139	40.42743994
JIxA9BaEjidsv3TYOi-HOg	Shake Shack	601 Euclid Ave	Cleveland	OH	44113	4	40	1	Fast Food, American (Traditional), Restaurants, Burgers	-81.689174	41.500334
rcRIL23Tf3G6g1ptFcsD-Q	McDonald's	2805 Gracy Center Way	Moon Township	PA	15108	1.5	10	1	Restaurants, Fast Food, Food, Coffee & Tea, Burgers	-80.2195621	40.5169133
hVyvFxmlWpGDQviQ4tls9Q	McDonald's	4500 Mayfield Rd	South Euclid	OH	44121	1.5	8	1	Coffee & Tea, Burgers, Food, Sandwiches, Fast Food, Restaurants	-81.518022269	41.5194286769
gJ0fZjMcoWuy_mCzJ2uj9g	McDonald's	36212 Euclid Ave	Willoughby	OH	44094	1.5	3	0	Restaurants, Burgers, Fast Food	-81.4289754	41.6268055
TfE45_KKAirTrJBKtoKq6A	Wendy's	1051 W. Graham Street	Stow	OH	44224	1.5	21	1	Fast Food, Restaurants, Burgers	-81.4755922	41.1636855
S_02VqM-sXAY9kDhvGxXtw	Five Guys	3273 Steelyard Dr	Cleveland	OH	44109	4	23	1	Fast Food, American (New), Restaurants, Burgers	-81.6870377	41.4645276
mVbGnu5VsAG79b0fMoKItA	McDonald's	1630 Penn Ave	Pittsburgh	PA	15222	1.5	16	1	Restaurants, Burgers, Hot Dogs, Food, Fast Food, Coffee & Tea	-79.9862857908	40.449315
S-HuIOsopWeKMsLwf90l9g	Burger King	1560 Norton Rd	Stow	OH	44224	1.5	7	1	Fast Food, Burgers, Restaurants	-81.4389473617	41.2025166631
SxQNPLf_wcmQvk2QFqQG_w	Five Guys	623 E Main St	Kent	OH	44240	4	25	1	Restaurants, Burgers, Fast Food, American (New), Sandwiches	-81.3488544	41.1540398
gt_ZbWa2e8yfb4hTbHFZpA	McDonald's	39100 Colorado Ave	Avon	OH	44011	2	15	1	Fast Food, Burgers, Restaurants, Coffee & Tea, Food	-82.0590752817	41.4658615718
trpUpkB4lxReIhfr60hlww	McDonald's	801 Allegheny Ave	Pittsburgh	PA	15233	1.5	36	1	Restaurants, Burgers, Coffee & Tea, Food, Fast Food	-80.0189925294	40.4508395522
sftngDSNyJKV_ieAaxSGyA	Shake Shack	5300 Riverside Dr	Cleveland	OH	44135	3	12	1	Restaurants, Burgers	-81.8386965395	41.410549164
VHskIuH12SlaguUA83XmYA	Burger King	1708 Philo Rd	Urbana	IL	61802	2	11	1	Restaurants, Fast Food, Food, Burgers	-88.190285	40.0974649
42rDLL6vNJ5w66Ccj6a5XQ	McDonald's	3782 W 150th St	Cleveland	OH	44111	1.5	32	1	Food, Coffee & Tea, Fast Food, Restaurants, Burgers	-81.8019045889	41.4514991746
kJQbc861Qvm_HsNofAahDA	Five Guys	3 Ppg Pl	Pittsburgh	PA	15222	3.5	24	1	Burgers, Fast Food, Restaurants, Food, Hot Dogs	-80.00286879	40.4402035143
a5HUZPAn8J_cCyi_qQ29vg	Burger King	4150 State Route 306	Willoughby	OH	44094	1	14	1	Burgers, Restaurants, Fast Food	-81.3735395	41.6390033
-1HW4ALuB331RgjwHOA0Nw	Wendy's	4305 Kent Road	Stow	OH	44224	2	6	1	Burgers, Fast Food, Restaurants	-81.4047594	41.1568222
CeRxRXE4N_oKT0eFingcpA	Burger King	65 Montrose West Ave	Copley	OH	44321	2	4	0	Burgers, Fast Food, Restaurants	-81.6535415	41.134188
vHJiewL8K7QcDlm4qDR6Cw	Wendy's	5076 William Penn Hwy	Monroeville	PA	15146	2.5	12	1	Restaurants, Fast Food, Burgers	-79.7056081	40.4275593
yb5YMIqZGOBRxB__-xT9iQ	McDonald's	2845 Fish Hatchery Rd	Fitchburg	WI	53713	1.5	25	1	Burgers, Coffee & Tea, Food, Fast Food, Restaurants	-89.4095551532	43.0298462612
6h5UmbIV4HPFj5bklXj75w	McDonald's	1540 E 55th St	Cleveland	OH	44103	3.5	10	1	Fast Food, Restaurants, Coffee & Tea, Burgers, Food	-81.6524753758	41.5167508114
1TGti2jN5PstqlHelBBfNw	Five Guys	3845 Northern Pike	Monroeville	PA	15146	4.5	28	1	Burgers, Restaurants, Fast Food	-79.7776156822	40.4385940858
n3vrziSf4NLLxvNapVC-iw	Burger King	175 E Erie Street	Painesville	OH	44077	1.5	9	1	Restaurants, Burgers, Fast Food	-81.2449567	41.72784
SEdXR0L_scerP_18ZMyrzQ	McDonald's	5020 Darrow Rd	Stow	OH	44224	2	11	1	Coffee & Tea, Restaurants, Burgers, Fast Food, Food	-81.4410656691	41.2021686779
bKiZ8TCJ1tKgM-p1_y1qvg	Burger King	16511 Harvard Rd	Cleveland	OH	44128	2.5	3	1	Burgers, Fast Food, Restaurants	-81.564568	41.450142
xnmQ1-YwnQJiV4zrP2LDuw	Burger King	647-649 Smithfield Ave	Pittsburgh	PA	15222	2	24	1	Fast Food, Burgers, Restaurants	-79.9970847	40.4428107
UEEDnMulA6q6I_q9HDxpEA	McDonald's	1050 Graham Rd	Cuyahoga Falls	OH	44224	2	21	1	Restaurants, Burgers, Coffee & Tea, Food, Hot Dogs, Fast Food	-81.4758901298	41.1627833345
eulL-ktjA-YlcF3vWeW7vA	McDonald's	148 N Euclid Ave	Pittsburgh	PA	15206	1.5	10	1	Coffee & Tea, Burgers, Food, Fast Food, Restaurants	-79.9268916249	40.4630847306
6drsZVhOdG9i861OrOUw4w	McDonald's	13705 Euclid Ave	East Cleveland	OH	44118	1.5	5	1	Restaurants, Coffee & Tea, Sandwiches, Fast Food, Burgers, Food	-81.5878583398	41.5254712516
63iOXcDVSr8Jm0C8mjzo6g	McDonald's	1 Poplar St	Pittsburgh	PA	15205	1.5	12	1	Burgers, Hot Dogs, Restaurants, Coffee & Tea, Food, Fast Food	-80.0534026232	40.4273569448
CZNeNfo_6C8d3lFbkL_8vA	McDonald's	5261 Library Rd	Bethel Park	PA	15102	1	10	1	Coffee & Tea, Restaurants, Food, Burgers, Fast Food	-80.0223583	40.3319169
YPrFKB9D9bvhVd9LeDiJqg	McDonald's	2100 Washington Pike	Heidelberg	PA	15106	1.5	9	1	Restaurants, Burgers, Fast Food, Coffee & Tea, Food	-80.0931054354	40.3862803373
FnE_WckfalB0tBlXj205-w	McDonald's	6332 Broadway Ave	Cleveland	OH	44105	2	7	1	Food, Fast Food, Restaurants, Coffee & Tea, Burgers	-81.6465738416	41.462586365
ehlkCJ2QKzxnASXnDJ8goA	Wendy's	660 East Aurora Rd	Macedonia	OH	44056	2	10	1	Fast Food, Restaurants, Burgers	-81.5148531	41.3134893
I9Xn958b-l07iPpDrdOWeQ	McDonald's	4317 Northern Pike	Monroeville	PA	15146	3	9	1	Fast Food, Burgers, Restaurants, Food, Coffee & Tea	-79.7517634928	40.4344710172
wPIC8K6sitT7MleVxGcLaA	McDonald's	95 Richmond St	Painesville	OH	44077	1.5	7	1	Food, Burgers, Fast Food, Coffee & Tea, Restaurants	-81.2480083108	41.7246972681
qCJ5txE34m5OHx4UVRzCTA	Wendy's	5251 Turney Road	Garfield Hts.	OH	44125	4	4	1	Fast Food, Burgers, Restaurants, Hot Dogs	-81.6069748	41.4189569
-s3nJbZRXLMSpwud22iIPA	Burger King	121 Walmart Dr	North Versailles	PA	15137	2	16	1	Burgers, Restaurants, Fast Food, Hot Dogs	-79.82183	40.3862116
Al-oKob7eDmt-_Te9FHuzw	McDonald's	412 Main St	Grafton	OH	44044	1.5	7	1	Restaurants, Coffee & Tea, Fast Food, Food, Burgers	-82.0639497042	41.2866468735
qEWoqy5LGDsdr22R3Px8Pg	McDonald's	4409 Hwy 19	Windsor	WI	53598	2.5	9	1	Restaurants, Fast Food, Food, Burgers, Coffee & Tea	-89.337453	43.194067
Eof2K0RJunTSSv42XouLQg	McDonald's	4571 Kent Rd	Kent	OH	44240	3	4	0	Burgers, Restaurants, Fast Food	-81.397344	41.155031
6tkx1vYUJpj-dv588NcO_Q	McDonald's	1582 Mentor Ave	Painesville	OH	44077	2	8	1	Restaurants, Fast Food, Coffee & Tea, Burgers, Food	-81.2785743876	41.6992221408
BPWZRoeUQaKg5jAqLGkbMw	McDonald's	400 E Waterfront Dr	Homestead	PA	15120	1.5	38	1	Coffee & Tea, Food, Restaurants, Burgers, Fast Food	-79.909939	40.412055
z1OhXPMw8CVdfq3BBGkQNQ	Wendy's	12000 Buckeye Rd	Cleveland	OH	44120	1	7	1	Fast Food, Restaurants, Burgers	-81.5988434	41.4803307
cJCdtFwcRNiKzZELKoyw9Q	McDonald's	14615 Pearl Rd	Strongsville	OH	44136	2	11	1	Burgers, Coffee & Tea, Food, Restaurants, Fast Food	-81.8345876	41.3088532
tNQ3sH10qp5GzAV8eK-vsw	Wendy's	2396 Golden Mile Highway	Plum	PA	15239	2.5	3	1	Fast Food, Restaurants, Burgers	-79.7049956	40.4631945
A-CLHndPFipIlOP4dukZWA	Wendy's	215 Barrington Towne Square	Aurora	OH	44202	1.5	17	1	Restaurants, Fast Food, Burgers	-81.348623	41.317774
JEd-lj4E6WdCAOhcHz7UuA	McDonald's	8998 Brecksville Rd	Brecksville	OH	44141	2.5	5	0	Fast Food, Burgers, Restaurants	-81.6272098	41.317562
MjnBl6SHlH_C4toLMk7bGw	McDonald's	2533 Aurora Rd	Twinsburg	OH	44087	1.5	23	1	Coffee & Tea, Food, Fast Food, Restaurants, Burgers	-81.447555	41.311932
IVH0sXM_GISPTVHdpr4YOQ	Wendy's	1550 Mentor Ave.	Painesville	OH	44077	2	3	1	Fast Food, Restaurants, Burgers	-81.277649	41.6995618
rnksHtMALfngIl_vopHVXg	Burger King	15401 West High Street	Middlefield	OH	44062	2	3	1	Burgers, Restaurants, Fast Food	-81.0919571	41.4627842
e2IqS9_G0Hpulw5ItU-Y9Q	McDonald's	971 William Flynn Hwy	Glenshaw	PA	15116	1.5	10	1	Food, Coffee & Tea, Burgers, Fast Food, Restaurants	-79.9516928	40.5133688
y4giWpQy1TYYX7sZOk9NNg	Wendy's	15170 E. Bagley	Middleburg Hts.	OH	44130	1	17	1	Fast Food, Restaurants, Burgers, Hot Dogs	-81.8046083	41.3692811
HvvmhKDghEYp6jkkCkDAhA	Burger King	18000 Bagley Rd	Middleburg Heights	OH	44130	2	5	1	Hot Dogs, Burgers, Restaurants, Fast Food	-81.8264922	41.3724565
oK9mdYF8q0XSkhpKs8ChHg	Wendy's	2033 N Prospect Ave	Champaign	IL	61822	2	26	1	Fast Food, Restaurants, Burgers	-88.2583868	40.140347
Vz6JVuA6guXVBIMJF-2g3g	Wendy's	3735 Pearl Road	Cleveland	OH	44109	1	5	1	Burgers, Fast Food, Restaurants	-81.7011334	41.4533186
u1_a84WeHWa1YlreV6RZtg	Five Guys	1029 Freeport Rd	Pittsburgh	PA	15238	3.5	18	1	Fast Food, Burgers, Restaurants, American (New)	-79.8854112	40.4881157
5yvmtyb3KH1UqKy05HpDSw	Five Guys	15171 Pearl Rd	Strongsville	OH	44136	4	5	1	Burgers, Restaurants, Fast Food	-81.834509	41.305616
ID8oEJKHZtf0-bVxClOMBw	McDonald's	32528 Lorain Rd	North Ridgeville	OH	44039	3	18	1	Coffee & Tea, Fast Food, Food, Burgers, Restaurants	-81.9780881779	41.3849273284
6MkQ454ElyTcMrMLU3qm3g	Five Guys	2253 Zeier Rd	Madison	WI	53704	2.5	15	1	Burgers, Fast Food, Restaurants	-89.3041576026	43.129087145
gGlFPw1TFJANUl_FFmSNgA	Wendy's	6330 Brookpark Rd	Cleveland	OH	44129	2	15	1	Burgers, Fast Food, Restaurants	-81.7307099	41.4189318
6dDrLNa3_fx9E4lfKHtuig	McDonald's	25700 Detroit Rd	Westlake	OH	44145	2	23	1	Restaurants, Coffee & Tea, Food, Fast Food, Burgers	-81.9039197266	41.4704912757
Ylw5xdTfPN5L6Uhd54pzmA	McDonald's	4687 Verona Dr	Madison	WI	53711	1.5	6	1	Food, Burgers, Fast Food, Coffee & Tea, Restaurants	-89.457105	43.0322903775
GK6oAgFonv2p3CiBKmMknQ	McDonald's	2010 Value Dr	Tarentum	PA	15084	2.5	3	0	Fast Food, Restaurants, Coffee & Tea, Food, Burgers	-79.8043279	40.5640766
qErcBgymY29ilbg6LZ2BkQ	Burger King	25201 Rockside Rd	Bedford Heights	OH	44146	3	8	1	Burgers, Fast Food, Restaurants	-81.5009584141	41.4098412643
IHYqkS2xEZLBS5J9iez_lQ	Burger King	263 Babbitt Rd	Euclid	OH	44123	1.5	6	1	Restaurants, Burgers, Fast Food, Hot Dogs	-81.5256351	41.6084112
6S0mvMocUHY6g1rIQWKM_w	Five Guys	1237 Som Center Rd	Mayfield Heights	OH	44124	3.5	49	1	Fast Food, American (New), Restaurants, Burgers	-81.4374804	41.526545
WnuRPyTEvILZKCAPk2UwYQ	Wendy's	725 Allegheny Ave.	Pittsburgh	PA	15233	2	20	1	Burgers, Fast Food, Restaurants	-80.0189638138	40.4503026755
DBcpa6D6S9Cf1JKvkXvnlg	McDonald's	11591 Frankstown Rd	Pittsburgh	PA	15235	1.5	7	1	Restaurants, Fast Food, Coffee & Tea, Food, Burgers	-79.8289512796	40.4650998318
